Generation number: 0

Individual: 0:
11)	0.127691
12)	0.340197
13)	0.401595
14)	0.031857
15)	-0.0770256

Individual: 86:
0)	0.319901
1)	-0.0742553
2)	0.0151005
3)	0.00452722
4)	-0.289741
5)	-0.0835517
6)	0.170928
7)	0.443462
8)	-0.155034
9)	0.149829
10)	0.18808
11)	0.323486
12)	0.300757
13)	0.142972
14)	0.00585718
15)	-0.0130489

Individual: 87:
0)	0.225696
1)	-0.093147
2)	0.0159724
3)	0.0148667
4)	-0.360743
5)	-0.0695145
6)	0.137921
7)	0.490859
8)	-0.139239
9)	0.149904
10)	0.305206
11)	0.325077
12)	0.303957
13)	0.16955
14)	-0.0118121
15)	-0.0516605

Individual: 88:
0)	0.526822
1)	-0.161019
2)	0.0180656
3)	-0.0952399
4)	-0.299717
5)	0.0783032
6)	0.0551359
7)	0.293942
8)	-0.391967
9)	-0.0621401
10)	0.395353
11)	0.0495054
12)	0.377346
13)	0.298825
14)	0.15455
15)	-0.0871116

Individual: 89:
0)	0.43733
1)	-0.0194541
2)	0.0174428
3)	-0.0598154
4)	-0.286347
5)	0.0662408
6)	0.0553877
7)	0.288614
8)	-0.446054
9)	0.0610288
10)	0.444232
11)	0.0616624
12)	0.452926
13)	0.380264
14)	-0.145669
15)	-0.0917454

Individual: 90:
0)	0.274111
1)	-0.0178629
2)	0.16199
3)	0.240496
4)	-0.365603
5)	0.187084
6)	-0.0314944
7)	0.482128
8)	-0.129729
9)	0.116366
10)	0.295293
11)	0.246654
12)	0.183287
13)	0.244479
14)	0.05108
15)	-0.000207591

Individual: 91:
0)	0.271442
1)	-0.0108761
2)	0.0991986
3)	0.0095836
4)	-0.366624
5)	0.10465
6)	0.138558
7)	0.480224
8)	-0.020281
9)	0.0177425
10)	0.301226
11)	0.139496
12)	0.356999
13)	0.190542
14)	0.0420846
15)	-0.0172374

Individual: 92:
0)	0.435399
1)	-0.0522788
2)	0.0793994
3)	-0.0536485
4)	-0.305896
5)	0.0599725
6)	0.139329
7)	0.375408
8)	-0.0839344
9)	0.0974495
10)	0.318251
11)	0.0325099
12)	0.507794
13)	0.38659
14)	0.0362784
15)	-0.0265538

Individual: 93:
0)	0.435643
1)	-0.0720636
2)	0.0868174
3)	0.0407781
4)	-0.308213
5)	-0.0315722
6)	0.116308
7)	0.367587
8)	-0.138422
9)	-0.0491906
10)	0.323483
11)	0.186
12)	0.508941
13)	0.344511
14)	0.0372152
15)	-0.0285334

Individual: 94:
0)	0.3291
1)	-0.0283138
2)	0.014202
3)	-0.133289
4)	-0.146622
5)	0.182058
6)	0.0328568
7)	0.373459
8)	-0.235485
9)	0.0467919
10)	0.0440765
11)	0.14111
12)	0.38878
13)	0.12096
14)	-0.117384
15)	0.0783494

Individual: 95:
0)	0.0629905
1)	-0.026319
2)	0.0154014
3)	-0.175179
4)	-0.333903
5)	0.166004
6)	0.0189992
7)	0.418724
8)	-0.447955
9)	0.036025
10)	0.117694
11)	0.354661
12)	0.539548
13)	0.364021
14)	-0.0641197
15)	0.0836268

Individual: 96:
0)	0.386546
1)	-0.0385725
2)	-0.0523495
3)	0.136438
4)	-0.247348
5)	0.0660309
6)	0.0744519
7)	0.471919
8)	-0.333675
9)	0.125735
10)	0.314433
11)	0.12945
12)	0.382077
13)	0.347119
14)	-0.0472103
15)	-0.0138551

Individual: 97:
0)	0.307807
1)	0.00757179
2)	0.0165241
3)	-0.3244
4)	-0.472188
5)	0.0270868
6)	0.21763
7)	0.510758
8)	-0.270288
9)	0.163442
10)	0.286388
11)	0.170875
12)	0.210613
13)	-0.307049
14)	-0.286628
15)	0.0571511

Individual: 98:
0)	0.414308
1)	-0.064038
2)	0.0123184
3)	-0.220993
4)	-0.434276
5)	0.107491
6)	0.0403276
7)	0.566485
8)	-0.180244
9)	0.153895
10)	0.307524
11)	0.134166
12)	0.279264
13)	0.529132
14)	-0.0806918
15)	0.0390266

Individual: 99:
0)	0.419203
1)	-0.0889471
2)	0.0126842
3)	-0.0205962
4)	-0.364943
5)	0.113554
6)	0.0422711
7)	0.589694
8)	-0.174371
9)	0.239317
10)	0.306877
11)	0.280203
12)	0.479017
13)	0.526754
14)	-0.0804626
15)	0.0173708

Individual: 100:
0)	0.354562
1)	-0.00446005
2)	0.0171628
3)	-0.166288
4)	-0.285542
5)	0.265195
6)	0.0853295
7)	0.509466
8)	-0.0695174
9)	0.00829193
10)	0.341213
11)	0.144969
12)	0.293981
13)	0.208984
14)	0.0343115
15)	-0.145566

Individual: 101:
0)	0.511706
1)	-0.045808
2)	0.276429
3)	-0.103233
4)	-0.397921
5)	0.0172428
6)	0.123359
7)	0.773914
8)	-0.0549927
9)	0.226153
10)	0.355475
11)	0.16536
12)	0.493873
13)	0.0157805
14)	-0.0239439
15)	0.0876589

Individual: 102:
0)	0.316936
1)	-0.130213
2)	-0.205181
3)	-0.0627725
4)	-0.136267
5)	0.117804
6)	0.157802
7)	0.599247
8)	-0.236356
9)	-0.16008
10)	0.323404
11)	0.105886
12)	0.368547
13)	0.660161
14)	0.106598
15)	0.122402

Individual: 103:
0)	0.338616
1)	-0.159943
2)	0.0136623
3)	-0.0573725
4)	-0.333561
5)	0.1008
6)	0.215009
7)	0.498597
8)	-0.274524
9)	0.0681456
10)	0.330897
11)	0.026971
12)	0.295561
13)	0.601863
14)	0.0983556
15)	0.0492173

Individual: 104:
0)	0.446681
1)	0.105166
2)	0.0178791
3)	-0.0504969
4)	-0.486309
5)	0.219298
6)	0.141568
7)	0.501543
8)	-0.259477
9)	0.00425175
10)	0.158673
11)	0.113758
12)	0.243381
13)	0.327792
14)	0.236908
15)	-0.072873

Individual: 105:
0)	0.400397
1)	-0.0580925
2)	0.0139572
3)	0.0407211
4)	-0.469286
5)	0.193938
6)	0.133611
7)	0.507704
8)	-0.222455
9)	0.0730128
10)	0.332002
11)	0.0163165
12)	0.239077
13)	0.304674
14)	-0.0143028
15)	-0.154516

Individual: 106:
0)	0.398986
1)	-0.173565
2)	0.0471029
3)	-0.128398
4)	-0.33239
5)	0.0910229
6)	0.112872
7)	0.460739
8)	-0.176901
9)	0.132985
10)	0.333159
11)	0.153922
12)	0.327727
13)	0.503141
14)	0.0433685
15)	-0.00824098

Individual: 107:
0)	0.399462
1)	0.00214365
2)	0.0698326
3)	0.0728584
4)	-0.145308
5)	0.106444
6)	0.128201
7)	0.455556
8)	-0.179398
9)	0.197871
10)	0.313665
11)	0.112831
12)	0.39469
13)	0.406622
14)	-0.247874
15)	-0.0266054

Individual: 108:
0)	0.336936
1)	-0.0816622
2)	0.0172124
3)	-0.106659
4)	-0.583442
5)	-0.120952
6)	0.0875421
7)	0.46026
8)	-0.0621383
9)	0.150343
10)	0.239336
11)	0.12514
12)	0.290566
13)	-0.0588615
14)	0.0304117
15)	0.184214

Individual: 109:
0)	0.37441
1)	-0.0589233
2)	0.0224162
3)	-0.131817
4)	-0.318755
5)	-0.145626
6)	0.0942209
7)	0.483254
8)	-0.0658743
9)	0.251838
10)	0.361738
11)	0.0843643
12)	0.154093
13)	0.325569
14)	-0.11474
15)	-0.0683447

Individual: 110:
0)	0.358543
1)	-0.020635
2)	-0.0356871
3)	-0.263301
4)	-0.48461
5)	0.288757
6)	0.0931549
7)	0.423086
8)	-0.501497
9)	0.466685
10)	0.267625
11)	0.108398
12)	0.34274
13)	0.287695
14)	0.178991
15)	0.0779493

Individual: 111:
0)	0.341157
1)	-0.0336312
2)	0.0485231
3)	-0.181326
4)	-0.493447
5)	0.125857
6)	0.311061
7)	0.428077
8)	-0.637966
9)	0.435847
10)	0.318349
11)	0.113698
12)	0.385964
13)	0.28378
14)	0.0186343
15)	0.0862878

Individual: 112:
0)	0.270793
1)	-0.10476
2)	0.0194049
3)	-0.0656101
4)	-0.410753
5)	0.147456
6)	0.00469598
7)	0.428024
8)	-0.144492
9)	0.101965
10)	0.225305
11)	0.0742385
12)	0.369345
13)	0.344729
14)	0.0955301
15)	-0.159805

Individual: 113:
0)	0.397027
1)	0.0410731
2)	0.026335
3)	0.00565162
4)	-0.239025
5)	-0.00945349
6)	-0.115486
7)	0.44719
8)	-0.27194
9)	0.0263672
10)	0.240956
11)	0.294612
12)	0.27761
13)	0.517288
14)	0.111644
15)	0.0416173

Individual: 114:
0)	0.353253
1)	0.0376634
2)	0.0161826
3)	-0.375332
4)	-0.250948
5)	-0.154025
6)	0.146068
7)	0.347916
8)	-0.14593
9)	0.233038
10)	0.328197
11)	0.259101
12)	0.221976
13)	0.71381
14)	-0.158537
15)	-0.0346966

Individual: 115:
0)	0.374624
1)	0.163074
2)	-0.0204142
3)	-0.144008
4)	-0.291121
5)	0.0383487
6)	0.150804
7)	0.407215
8)	-0.198148
9)	0.129332
10)	0.326378
11)	0.251861
12)	0.255972
13)	0.27236
14)	-0.0394368
15)	-0.0519712

Individual: 116:
0)	0.358694
1)	-0.111852
2)	0.0257237
3)	-0.0715628
4)	-0.361259
5)	0.0875187
6)	-0.00429568
7)	0.590014
8)	0.000358965
9)	0.0839153
10)	0.393072
11)	0.18309
12)	0.47191
13)	0.270613
14)	0.056952
15)	0.0191235

Individual: 117:
0)	0.347938
1)	-0.129833
2)	0.025356
3)	-0.0856881
4)	-0.344685
5)	0.0904969
6)	-0.0132247
7)	0.609777
8)	-0.174234
9)	0.0113862
10)	0.344423
11)	0.183037
12)	0.365479
13)	0.332034
14)	0.0529894
15)	-0.021537

Individual: 118:
0)	0.368848
1)	-0.188034
2)	0.0186063
3)	-0.0156385
4)	-0.401437
5)	0.147587
6)	0.0232306
7)	0.287976
8)	-0.168421
9)	-0.157611
10)	0.289594
11)	0.301774
12)	0.529717
13)	0.411557
14)	0.191819
15)	0.00181774

Individual: 119:
0)	0.345524
1)	-0.193546
2)	0.0186955
3)	-0.0288941
4)	-0.37966
5)	0.00949907
6)	0.138928
7)	0.543106
8)	-0.212789
9)	0.104363
10)	0.258856
11)	0.421052
12)	0.526456
13)	0.396374
14)	-0.130361
15)	-0.0719217

Individual: 120:
0)	0.453545
1)	-0.0470731
2)	0.023873
3)	0.0968878
4)	-0.399281
5)	0.131217
6)	0.00480154
7)	0.54482
8)	-0.247207
9)	0.163471
10)	0.293508
11)	-0.0834326
12)	0.316329
13)	0.313365
14)	0.229628
15)	-0.0795624

Individual: 121:
0)	0.339367
1)	-0.036031
2)	0.0229345
3)	0.0197697
4)	-0.42093
5)	0.133765
6)	0.0183139
7)	0.499911
8)	-0.22854
9)	0.218009
10)	0.133404
11)	-0.147621
12)	0.160078
13)	0.313039
14)	-0.231959
15)	0.0106078

Individual: 122:
0)	0.433434
1)	0.137159
2)	0.0298358
3)	-0.0563611
4)	-0.218327
5)	0.10133
6)	0.0720448
7)	0.57396
8)	-0.309681
9)	-0.0021235
10)	0.33687
11)	0.277243
12)	0.252995
13)	0.393054
14)	0.0843782
15)	0.0139359

Individual: 123:
0)	0.436422
1)	0.0727483
2)	0.0265682
3)	-0.137003
4)	-0.19802
5)	0.100885
6)	0.0712613
7)	0.565736
8)	-0.3102
9)	0.00508856
10)	0.332888
11)	0.317139
12)	0.289647
13)	0.391225
14)	0.0280477
15)	-0.0917456

Individual: 124:
0)	0.377564
1)	-0.032961
2)	-0.0549446
3)	-0.135665
4)	-0.256499
5)	0.000951812
6)	0.0417757
7)	0.577187
8)	-0.126228
9)	-0.0522847
10)	0.314504
11)	0.461036
12)	0.348981
13)	0.272066
14)	-0.073603
15)	-0.0974502

Individual: 125:
0)	0.355951
1)	0.148696
2)	-0.0344724
3)	-0.124734
4)	-0.260489
5)	0.0548852
6)	-0.0518137
7)	0.643679
8)	-0.0424063
9)	-0.0466671
10)	0.610976
11)	0.220691
12)	0.349768
13)	0.258643
14)	-0.0757978
15)	-0.0988569

Individual: 126:
0)	0.506325
1)	-0.00841846
2)	0.0148382
3)	-0.0473635
4)	-0.629555
5)	0.141861
6)	0.224761
7)	0.283905
8)	-0.436035
9)	0.162149
10)	0.384127
11)	0.0629307
12)	0.292007
13)	0.255988
14)	-0.0233707
15)	0.11393

Individual: 127:
0)	0.501443
1)	0.00202891
2)	0.0146172
3)	-0.0659958
4)	-0.54978
5)	0.0854305
6)	0.216523
7)	0.284612
8)	-0.503377
9)	0.161394
10)	0.406964
11)	0.0989045
12)	0.284837
13)	0.263048
14)	0.00608978
15)	-0.0112509

Individual: 128:
0)	0.538036
1)	-0.151625
2)	-0.00218624
3)	-0.0510084
4)	-0.335123
5)	0.0878305
6)	-0.0943661
7)	0.5498
8)	-0.277895
9)	0.207483
10)	0.0718566
11)	0.180341
12)	0.434521
13)	0.385725
14)	0.107732
15)	-0.112247

Individual: 129:
0)	0.244742
1)	0.0105661
2)	0.00207683
3)	0.0648631
4)	-0.302936
5)	0.144896
6)	-0.06998
7)	0.427131
8)	-0.165368
9)	0.138662
10)	0.260183
11)	-0.0476326
12)	0.341212
13)	0.0795321
14)	-0.056836
15)	0.0578271

Individual: 130:
0)	0.414342
1)	-0.106277
2)	-0.0750982
3)	-0.0866797
4)	-0.206917
5)	-0.0320546
6)	0.17782
7)	0.483759
8)	-0.30303
9)	0.243353
10)	0.393302
11)	0.206884
12)	0.430372
13)	0.370121
14)	-0.00424182
15)	-0.229

Individual: 131:
0)	0.412235
1)	-0.0653834
2)	0.0180644
3)	0.141294
4)	-0.407605
5)	-0.110751
6)	-0.0044037
7)	0.508042
8)	-0.286651
9)	0.563296
10)	0.390636
11)	0.0819655
12)	0.373655
13)	0.269466
14)	0.023277
15)	0.0985787

Individual: 132:
0)	0.307255
1)	-0.161583
2)	0.0371361
3)	-0.129253
4)	-0.291805
5)	0.0434125
6)	0.089455
7)	0.534636
8)	-0.341611
9)	0.0307395
10)	0.260237
11)	0.207713
12)	0.346652
13)	0.273084
14)	-0.0856177
15)	-0.0671485

Individual: 133:
0)	0.212828
1)	-0.0225313
2)	0.035407
3)	-0.0615118
4)	-0.207287
5)	0.0451659
6)	0.113007
7)	0.536232
8)	-0.278259
9)	0.138051
10)	0.276825
11)	0.438593
12)	0.333828
13)	0.143037
14)	-0.0739053
15)	-0.0162906

Individual: 134:
0)	0.369993
1)	-0.156399
2)	0.0105937
3)	-0.124662
4)	-0.365518
5)	-0.032357
6)	0.19206
7)	0.541424
8)	-0.209644
9)	0.0848014
10)	0.252498
11)	0.162369
12)	0.364225
13)	0.594823
14)	0.0799138
15)	-0.0162284

Individual: 135:
0)	0.369597
1)	-0.143545
2)	0.010955
3)	-0.103801
4)	-0.625996
5)	-0.0977785
6)	0.2509
7)	0.482196
8)	-0.271966
9)	0.110612
10)	0.240135
11)	0.164313
12)	0.310199
13)	0.589751
14)	0.079265
15)	-0.0551267

Individual: 136:
0)	0.0842622
1)	-0.0439467
2)	0.0463983
3)	-0.108191
4)	-0.343388
5)	0.116469
6)	0.241781
7)	0.481545
8)	-0.338818
9)	0.285204
10)	0.232643
11)	0.256881
12)	0.404257
13)	0.233805
14)	-0.0459985
15)	-0.0239165

Individual: 137:
0)	0.238494
1)	-0.0432768
2)	0.0683363
3)	-0.104848
4)	-0.382011
5)	0.117091
6)	0.20041
7)	0.753965
8)	-0.261585
9)	0.229755
10)	0.286706
11)	0.222371
12)	0.395398
13)	0.229026
14)	0.0834868
15)	0.0210454

Individual: 138:
0)	0.394061
1)	-0.0100596
2)	0.0242086
3)	-0.072459
4)	-0.210675
5)	0.0274892
6)	0.0144624
7)	0.474146
8)	-0.268105
9)	0.203678
10)	0.0780798
11)	0.398797
12)	0.270433
13)	0.314541
14)	0.0509074
15)	0.0305865

Individual: 139:
0)	0.378678
1)	0.0225538
2)	0.0245025
3)	0.116445
4)	-0.257007
5)	0.0277032
6)	-0.056244
7)	0.592914
8)	-0.453782
9)	0.160715
10)	0.102794
11)	0.418487
12)	0.272286
13)	0.473061
14)	0.0669401
15)	0.00939286

Individual: 140:
0)	0.400623
1)	-0.0888403
2)	0.013958
3)	-0.210366
4)	-0.351221
5)	0.146625
6)	0.184459
7)	0.460134
8)	-0.107259
9)	0.0601206
10)	0.314062
11)	0.0954509
12)	0.281891
13)	0.251487
14)	-0.108896
15)	0.0611818

Individual: 141:
0)	0.392089
1)	-0.117865
2)	0.0114498
3)	-0.166458
4)	-0.417087
5)	0.19846
6)	0.0943093
7)	0.519518
8)	-0.13727
9)	0.205812
10)	0.314058
11)	0.102477
12)	0.247152
13)	0.445396
14)	0.0096189
15)	0.0575802

Individual: 142:
0)	0.331828
1)	0.039621
2)	0.0186914
3)	-0.207892
4)	-0.257158
5)	0.0745313
6)	0.0721759
7)	0.578408
8)	-0.210234
9)	0.131
10)	0.305451
11)	0.202666
12)	0.341699
13)	0.185055
14)	0.0021503
15)	-0.210643

Individual: 143:
0)	0.356622
1)	-0.0257976
2)	0.0171198
3)	-0.351924
4)	-0.268907
5)	0.0132422
6)	0.0868949
7)	0.674542
8)	-0.226112
9)	0.14841
10)	0.288704
11)	0.229017
12)	0.333602
13)	0.231704
14)	0.0525059
15)	-0.264516

Individual: 144:
0)	0.485005
1)	0.0857245
2)	0.00756873
3)	-0.00575404
4)	-0.394737
5)	0.460456
6)	0.0826719
7)	0.594959
8)	-0.209903
9)	0.0537278
10)	0.249005
11)	0.149027
12)	0.329227
13)	0.318589
14)	0.168437
15)	0.0104819

Individual: 145:
0)	0.419316
1)	0.0170492
2)	-0.00120905
3)	0.109747
4)	-0.349206
5)	0.163851
6)	0.0921774
7)	0.597134
8)	-0.215916
9)	0.0234383
10)	0.231486
11)	-0.00411405
12)	0.16975
13)	0.324231
14)	0.221273
15)	0.013345

Individual: 146:
0)	0.243959
1)	-0.000401375
2)	-0.0396847
3)	-0.0442743
4)	-0.288361
5)	0.197626
6)	0.153521
7)	0.424462
8)	-0.0968999
9)	0.122612
10)	0.209992
11)	0.15483
12)	0.780023
13)	0.329341
14)	0.0948367
15)	-0.0275605

Individual: 147:
0)	0.288718
1)	-0.0651536
2)	0.0122746
3)	0.119704
4)	-0.241846
5)	0.138317
6)	0.153251
7)	0.761661
8)	-0.242096
9)	0.249987
10)	0.479818
11)	0.358991
12)	0.382255
13)	0.379984
14)	0.0970855
15)	-0.0270777

Individual: 148:
0)	0.423612
1)	-0.0697103
2)	0.0196974
3)	-0.0921211
4)	-0.415208
5)	0.356179
6)	0.0768177
7)	0.521468
8)	-0.182293
9)	0.19395
10)	0.352643
11)	0.368895
12)	0.484578
13)	0.332901
14)	0.058026
15)	0.200213

Individual: 149:
0)	0.490616
1)	-0.102192
2)	0.247946
3)	-0.0894176
4)	-0.4217
5)	0.193014
6)	0.0322151
7)	0.511816
8)	-0.157883
9)	0.11045
10)	0.239892
11)	0.0814954
12)	0.484547
13)	0.316782
14)	0.00852778
15)	-0.117651

Individual: 150:
0)	0.449145
1)	-0.136359
2)	0.0242599
3)	-0.146908
4)	-0.271204
5)	0.115854
6)	-0.116404
7)	0.74266
8)	-0.248936
9)	-0.0140074
10)	0.238979
11)	0.178434
12)	0.400362
13)	0.399337
14)	-4.57471e-005
15)	-0.229032

Individual: 151:
0)	0.407422
1)	-0.0761565
2)	0.0248639
3)	-0.337747
4)	-0.329065
5)	-0.0361573
6)	-0.0980258
7)	0.475483
8)	-0.254376
9)	-0.293905
10)	0.323712
11)	0.230278
12)	0.348107
13)	0.376174
14)	-0.0144025
15)	0.134023

Individual: 152:
0)	0.383597
1)	0.104076
2)	0.0191577
3)	-0.11606
4)	-0.232834
5)	0.0483049
6)	0.0737002
7)	0.6031
8)	-0.46977
9)	0.0820775
10)	0.304277
11)	0.215106
12)	0.38316
13)	0.27536
14)	0.00509394
15)	-0.0589663

Individual: 153:
0)	0.286426
1)	0.0653916
2)	0.0193238
3)	-0.055267
4)	-0.256591
5)	-0.107541
6)	0.0444597
7)	0.6289
8)	-0.187495
9)	0.192338
10)	0.292295
11)	0.22219
12)	0.408419
13)	0.0259227
14)	-0.0341688
15)	0.0500633

Individual: 154:
0)	0.397759
1)	-0.0558588
2)	0.0221674
3)	-0.07757
4)	-0.329776
5)	0.366052
6)	0.0772889
7)	0.486648
8)	-0.269261
9)	0.457647
10)	0.311329
11)	0.0432905
12)	0.386073
13)	0.327317
14)	0.16725
15)	-0.0557773

Individual: 155:
0)	0.353022
1)	0.0548415
2)	-0.210575
3)	-0.109945
4)	0.044112
5)	0.314429
6)	0.0781862
7)	0.487189
8)	-0.270568
9)	0.421013
10)	0.324413
11)	0.0625781
12)	0.407923
13)	0.258361
14)	0.166792
15)	-0.0374157

Individual: 156:
0)	0.315804
1)	0.0747609
2)	0.0188445
3)	-0.143197
4)	-0.34867
5)	0.139826
6)	-0.307408
7)	0.361559
8)	-0.358838
9)	0.341023
10)	-0.0166614
11)	0.0641
12)	0.314273
13)	0.28122
14)	0.00544722
15)	-0.0670369

Individual: 157:
0)	0.284373
1)	-0.0798577
2)	-0.15439
3)	0.103776
4)	-0.346506
5)	-0.0290191
6)	-0.175848
7)	0.465898
8)	-0.409549
9)	0.288376
10)	0.212342
11)	-0.0845718
12)	0.314359
13)	0.279212
14)	-0.108995
15)	0.232571

Individual: 158:
0)	0.361672
1)	-0.21419
2)	0.216427
3)	-0.112217
4)	-0.238614
5)	0.0217857
6)	0.0426323
7)	0.206246
8)	-0.299527
9)	0.198499
10)	0.176645
11)	-0.130441
12)	0.363184
13)	0.352289
14)	-0.0597173
15)	-0.0293529

Individual: 159:
0)	0.357575
1)	-0.0947939
2)	0.268808
3)	-0.116568
4)	-0.218996
5)	0.207227
6)	-0.00232701
7)	0.455557
8)	-0.28861
9)	0.330587
10)	0.164756
11)	0.366419
12)	0.252987
13)	0.349365
14)	-0.100894
15)	-0.246509

Individual: 160:
0)	0.38189
1)	-0.0101764
2)	0.0206435
3)	0.0347566
4)	-0.149278
5)	0.137583
6)	0.196273
7)	0.579946
8)	-0.281932
9)	0.0529478
10)	0.295027
11)	0.157406
12)	0.456151
13)	0.333777
14)	0.0545748
15)	-0.0743688

Individual: 161:
0)	0.481489
1)	0.0172137
2)	0.021095
3)	-0.0921095
4)	-0.0777074
5)	0.103445
6)	0.148293
7)	0.474387
8)	-0.265788
9)	0.0527974
10)	0.308045
11)	0.0217182
12)	0.449484
13)	0.287501
14)	-0.0531203
15)	-0.106148

Individual: 162:
0)	0.379378
1)	0.0096884
2)	-0.0329114
3)	-0.0590854
4)	-0.295137
5)	0.276648
6)	0.112213
7)	0.660375
8)	-0.258315
9)	-0.130144
10)	0.163408
11)	0.157123
12)	0.410604
13)	0.223133
14)	0.302929
15)	0.300497

Individual: 163:
0)	0.411801
1)	0.0765629
2)	0.0200649
3)	-0.0274149
4)	-0.214932
5)	0.0562483
6)	0.0711284
7)	0.687472
8)	-0.186949
9)	-0.128906
10)	0.266504
11)	0.130937
12)	0.394559
13)	0.178051
14)	-0.136364
15)	0.232684

Individual: 164:
0)	0.332277
1)	-0.201044
2)	0.0193342
3)	-0.0228252
4)	-0.192604
5)	0.390658
6)	0.258157
7)	0.613963
8)	-0.358848
9)	0.290151
10)	0.280806
11)	0.124903
12)	0.408727
13)	0.330021
14)	-0.242146
15)	0.220424

Individual: 165:
0)	0.346302
1)	-0.129274
2)	0.0190434
3)	0.303468
4)	-0.311096
5)	0.133335
6)	0.267043
7)	0.429328
8)	-0.193319
9)	0.140706
10)	0.261914
11)	0.157013
12)	0.412766
13)	0.331914
14)	-0.0687783
15)	0.0693999

Individual: 166:
0)	0.36513
1)	-0.0678098
2)	0.00974551
3)	-0.0486947
4)	-0.502676
5)	0.0517053
6)	0.0497678
7)	0.440939
8)	-0.237242
9)	0.0559433
10)	0.281652
11)	0.23141
12)	0.359982
13)	0.454971
14)	0.0393781
15)	0.0100189

Individual: 167:
0)	0.22006
1)	-0.0589661
2)	0.00973716
3)	-0.0452273
4)	-0.643768
5)	0.0615345
6)	0.382789
7)	0.542759
8)	-0.228218
9)	0.0725961
10)	0.248118
11)	0.207677
12)	0.408439
13)	0.371741
14)	-0.00917965
15)	0.01143

Individual: 168:
0)	0.406507
1)	-0.116629
2)	0.0178548
3)	-0.102519
4)	-0.322618
5)	0.120293
6)	-0.0559913
7)	0.718404
8)	-0.349827
9)	0.115371
10)	0.310267
11)	0.150251
12)	0.430673
13)	0.310915
14)	-0.0896157
15)	-0.0563849

Individual: 169:
0)	0.300278
1)	-0.11089
2)	-0.024967
3)	0.0408312
4)	-0.295465
5)	0.0966622
6)	-0.249042
7)	0.628004
8)	-0.319628
9)	0.1355
10)	0.307592
11)	0.216218
12)	0.427877
13)	0.303522
14)	-0.0692821
15)	-0.0565026

Individual: 170:
0)	0.321765
1)	-0.0978298
2)	0.0155766
3)	-0.0973949
4)	-0.440342
5)	0.121881
6)	0.0286861
7)	0.468492
8)	-0.212937
9)	0.0754314
10)	0.355969
11)	0.0548337
12)	0.382946
13)	0.149514
14)	0.0723582
15)	0.273981

Individual: 171:
0)	0.355533
1)	-0.171708
2)	0.0158545
3)	-0.132473
4)	-0.317231
5)	0.262358
6)	0.0483936
7)	0.333273
8)	-0.211847
9)	0.0633872
10)	0.389422
11)	0.0460866
12)	0.454795
13)	0.349441
14)	0.0587178
15)	0.157366

Individual: 172:
0)	0.34004
1)	0.020862
2)	0.0496533
3)	0.0406503
4)	-0.316201
5)	0.130672
6)	0.0604848
7)	0.694644
8)	-0.2879
9)	0.122339
10)	0.259082
11)	0.295169
12)	0.256594
13)	-0.0916441
14)	-0.099904
15)	-0.106102

Individual: 173:
0)	0.421066
1)	0.0249437
2)	0.0603142
3)	0.0217977
4)	-0.425334
5)	0.0954667
6)	0.115444
7)	0.533138
8)	-0.325743
9)	-0.103535
10)	0.21427
11)	0.332684
12)	0.330319
13)	0.224042
14)	-0.0892194
15)	0.229078

Individual: 174:
0)	0.313624
1)	-0.00687378
2)	0.0858301
3)	-0.0637223
4)	-0.287558
5)	0.19391
6)	0.0874479
7)	0.440993
8)	-0.0717359
9)	0.000776219
10)	0.254457
11)	0.147361
12)	0.294268
13)	0.26582
14)	0.0482672
15)	-0.100118

Individual: 175:
0)	0.32126
1)	0.208319
2)	0.0639269
3)	-0.0745444
4)	-0.305384
5)	0.0308656
6)	0.143779
7)	0.449692
8)	-0.0921988
9)	-0.00210471
10)	0.252938
11)	0.238599
12)	0.302454
13)	0.215191
14)	0.0461889
15)	-0.101809

Individual: 176:
0)	0.6612
1)	-0.164565
2)	-0.182111
3)	-0.106294
4)	-0.169528
5)	0.0956152
6)	0.0400775
7)	0.472112
8)	-0.278331
9)	0.106506
10)	0.242271
11)	0.140576
12)	0.275364
13)	0.388063
14)	-0.20592
15)	0.00823397

Individual: 177:
0)	0.415671
1)	-0.0616435
2)	0.0241931
3)	-0.100953
4)	-0.174328
5)	-0.0131804
6)	-0.0764178
7)	0.453412
8)	-0.250008
9)	0.134779
10)	0.458335
11)	0.231185
12)	0.290122
13)	0.463713
14)	0.0678821
15)	0.139467

Individual: 178:
0)	0.353631
1)	0.0378778
2)	0.0147055
3)	-0.19239
4)	-0.256485
5)	0.0977612
6)	0.202215
7)	0.311492
8)	-0.25742
9)	0.104645
10)	0.32828
11)	0.203532
12)	0.394
13)	0.448918
14)	-0.00314161
15)	-0.0274594

Individual: 179:
0)	0.156983
1)	0.048202
2)	0.269813
3)	-0.281392
4)	-0.257555
5)	0.106035
6)	0.209704
7)	0.289195
8)	-0.235659
9)	0.249809
10)	0.326489
11)	0.464979
12)	0.21335
13)	0.462675
14)	-0.00253184
15)	-0.0259678

Individual: 180:
0)	0.44148
1)	-0.272325
2)	0.0201586
3)	-0.0913895
4)	-0.442746
5)	0.0824043
6)	0.163847
7)	0.474885
8)	-0.201283
9)	0.0911351
10)	0.0949842
11)	0.236491
