Generation number: 0

Individual: 0:
1)	-0.467086
2)	0.371413
3)	0.657949
4)	-0.0532548
5)	0.971007
6)	0.406168
7)	-0.984191
8)	-0.173315
9)	0.0794951
10)	0.272029
11)	0.786248
12)	0.214087
13)	-0.445152
14)	-0.890439
15)	0.389447

Individual: 31:
0)	-0.500769
1)	-0.336833
2)	0.735527
3)	-0.365093
4)	0.120222
5)	-0.496139
6)	0.637745
7)	0.816825
8)	-1
9)	0.0984889
10)	0.767449
11)	-0.382672
12)	0.104038
13)	-0.724235
14)	-0.358745
15)	0.667815

Individual: 32:
0)	-0.92523
1)	0.0869472
2)	-0.599231
3)	0.81757
4)	-0.0307566
5)	0.0861463
6)	0.820002
7)	0.572924
8)	0.143345
9)	-0.298624
10)	0.948851
11)	0.430752
12)	-0.234474
13)	0.255348
14)	0.794733
15)	0.67232

Individual: 33:
0)	-0.416489
1)	-0.321015
2)	0.128941
3)	0.531053
4)	-0.419993
5)	-0.120937
6)	-0.61626
7)	-0.331584
8)	-0.486667
9)	-0.731803
10)	0.366924
11)	0.283792
12)	0.612693
13)	0.679107
14)	-0.895322
15)	0.600452

Individual: 34:
0)	-0.458846
1)	0.959655
2)	0.29367
3)	-0.00106815
4)	0.475015
5)	-0.795499
6)	0.0761437
7)	0.233619
8)	0.249001
9)	-0.00393689
10)	0.604846
11)	0.540452
12)	0.286193
13)	-0.940306
14)	-0.481677
15)	-0.401532

Individual: 35:
0)	-0.138707
1)	0.0868862
2)	0.244118
3)	-0.199133
4)	0.462846
5)	-1
6)	-0.940611
7)	-0.132359
8)	-0.732963
9)	0.165746
10)	0.0749897
11)	0.676626
12)	-0.743696
13)	0.701224
14)	-0.738456
15)	0.55443

Individual: 36:
0)	-0.99176
1)	-0.100925
2)	-0.514081
3)	-0.687398
4)	-0.692865
5)	0.603809
6)	0.835932
7)	0.492843
8)	0.293435
9)	0.278552
10)	-0.0996887
11)	0.0925779
12)	0.990445
13)	0.896664
14)	0.938353
15)	0.313211

Individual: 37:
0)	-0.92523
1)	0.0869472
2)	-0.599231
3)	0.650635
4)	0.00614948
5)	-0.290323
6)	0.820002
7)	0.572924
8)	0.143345
9)	-0.298624
10)	0.948851
11)	0.438268
12)	-0.234474
13)	0.255348
14)	0.794733
15)	0.67232

Individual: 38:
0)	-0.603381
1)	0.823627
2)	0.153395
3)	-0.0688803
4)	-0.551439
5)	-0.294961
6)	-0.995911
7)	0.415815
8)	0.627079
9)	0.0806489
10)	0.359661
11)	-0.442445
12)	0.456578
13)	0.559798
14)	-0.270547
15)	1

Individual: 39:
0)	-0.121931
1)	-0.467086
2)	0.371413
3)	0.657949
4)	-0.0532548
5)	0.971007
6)	0.53386
7)	-1
8)	-0.173315
9)	-0.0778565
10)	0.529895
11)	0.786248
12)	0.214087
13)	-0.279885
14)	-0.890439
15)	0.585714

Individual: 40:
0)	0.274578
1)	-0.23722
2)	-0.874081
3)	0.4738
4)	-0.660085
5)	-0.652333
6)	0.5009
7)	-0.473556
8)	-0.137133
9)	0.309183
10)	0.945555
11)	-0.916074
12)	-0.0332347
13)	0.102756
14)	0.305399
15)	0.205612

Individual: 41:
0)	0.120273
1)	-0.555773
2)	0.473064
3)	0.666128
4)	-0.46672
5)	-0.349684
6)	0.57506
7)	-0.900266
8)	-0.659408
9)	0.295257
10)	0.942259
11)	0.626487
12)	0.331156
13)	0.140187
14)	-0.24308
15)	-0.0445112

Individual: 42:
0)	-0.138707
1)	0.138697
2)	0.244118
3)	-0.199133
4)	0.454756
5)	-0.706656
6)	-0.940611
7)	-0.132359
8)	-0.140073
9)	0.165746
10)	0.556056
11)	0.513282
12)	-0.675588
13)	0.978024
14)	-0.738456
15)	0.55443

Individual: 43:
0)	0.120273
1)	-0.555773
2)	0.410569
3)	0.666128
4)	-0.46672
5)	-0.262001
6)	0.57506
7)	-0.694275
8)	-0.750969
9)	0.137608
10)	0.184052
11)	0.501772
12)	0.151332
13)	-0.159703
14)	-0.368374
15)	-0.0023957

Individual: 44:
0)	0.638444
1)	-0.214881
2)	0.186691
3)	0.504318
4)	-0.259922
5)	-0.66448
6)	-0.902045
7)	0.177163
8)	-0.719783
9)	0.583422
10)	0.835627
11)	0.088168
12)	0.493515
13)	-0.783135
14)	0.965242
15)	-0.0622883

Individual: 45:
0)	-0.950255
1)	-0.358278
2)	0.0800598
3)	-0.87054
4)	0.998653
5)	-0.399945
6)	-0.243324
7)	0.642323
8)	-1
9)	-0.881896
10)	-0.073397
11)	0.374432
12)	-0.621082
13)	0.0627766
14)	-0.161855
15)	0.414533

Individual: 46:
0)	0.53325
1)	-0.23722
2)	-0.847172
3)	0.4738
4)	-0.6307
5)	-0.310099
6)	0.683435
7)	-0.473556
8)	-0.0497147
9)	0.226536
10)	0.945555
11)	-0.821415
12)	-0.0322533
13)	0.102756
14)	0.340162
15)	-0.0260323

Individual: 47:
0)	0.187303
1)	0.0928678
2)	0.835545
3)	0.742689
4)	0.27311
5)	0.327982
6)	-0.216956
7)	0.162868
8)	-0.30961
9)	0.710273
10)	0.663442
11)	-0.68688
12)	0.192231
13)	-0.5056
14)	-0.578951
15)	-0.28843

Individual: 48:
0)	0.773614
1)	0.773186
2)	-0.224097
3)	0.855953
4)	-0.927305
5)	-0.113498
6)	0.736274
7)	-0.229835
8)	-0.0598468
9)	0.551378
10)	0.21514
11)	-0.799188
12)	-0.477218
13)	0.089938
14)	-0.746452
15)	-0.224158

Individual: 49:
0)	0.773614
1)	0.773186
2)	-0.270977
3)	0.855953
4)	-1
5)	-0.113498
6)	0.547899
7)	-0.229835
8)	-0.0598468
9)	0.551378
10)	-0.0450996
11)	-1
12)	-0.645854
13)	0.089938
14)	-0.746452
15)	0.0476058

Individual: 50:
0)	-0.0437941
1)	-0.413434
2)	-0.279458
3)	-0.538865
4)	-0.84167
5)	0.269753
6)	0.168282
7)	0.0224921
8)	0.0566729
9)	-0.57445
10)	0.0939032
11)	0.874569
12)	0.120579
13)	0.783258
14)	-0.318033
15)	-0.940794


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	0.557909
1)	-0.14304
2)	0.118768
3)	0.575182
4)	-0.330729
5)	-0.994385
6)	0.312723
7)	0.562792
8)	-0.247612
9)	0.514389
10)	0.434248
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.199744
15)	-0.353618

Individual: 1:
0)	0.701834
1)	-0.672759
2)	-0.476872
3)	-0.427717
4)	-0.579943
5)	-0.557787
6)	0.0747516
7)	0.880245
8)	-0.429148
9)	0.677969
10)	0.194739
11)	-1
12)	-0.00991852
13)	-0.979965
14)	0.125034
15)	0.0633778

Individual: 2:
0)	1
1)	0.0619029
2)	0.315836
3)	0.682302
4)	0.664599
5)	0.417342
6)	-0.346599
7)	0.476791
8)	-0.908322
9)	0.279321
10)	-0.0907315
11)	-0.0850551
12)	0.788507
13)	-0.750786
14)	0.364177
15)	-0.494855

Individual: 3:
0)	0.40849
1)	0.810419
2)	-0.578784
3)	-0.272027
4)	-0.749626
5)	-0.301188
6)	-0.44752
7)	0.689489
8)	0.531892
9)	-0.7575
10)	-0.191748
11)	0.539964
12)	-0.630482
13)	-0.127598
14)	0.192785
15)	0.333537

Individual: 4:
0)	0.0379345
1)	-0.592563
2)	0.658986
3)	0.791805
4)	0.353069
5)	-0.825718
6)	0.16448
7)	0.0635701
8)	-0.644847
9)	0.381024
10)	0.974303
11)	0.0628986
12)	-0.558947
13)	-0.252409
14)	0.413346
15)	0.634022

Individual: 5:
0)	0.168081
1)	-0.743767
2)	0.658986
3)	0.829213
4)	0.247716
5)	-1
6)	0.272011
7)	0.0635701
8)	-1
9)	0.250676
10)	0.625739
11)	0.0628986
12)	-0.558947
13)	0.627613
14)	0.345805
15)	0.634022

Individual: 6:
0)	0.557909
1)	-0.14304
2)	0.422407
3)	0.453312
4)	-0.150777
5)	-0.994385
6)	0.312723
7)	0.562792
8)	-0.161739
9)	0.514389
10)	0.434248
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.46292
15)	-0.353618

Individual: 7:
0)	0.61211
1)	-0.362835
2)	0.142232
3)	0.873043
4)	0.546068
5)	-0.879635
6)	0.0905515
7)	0.788385
8)	-0.0988894
9)	0.654714
10)	0.80108
11)	0.0927458
12)	0.461531
13)	-0.68627
14)	-0.0149731
15)	-0.625233

Individual: 8:
0)	0.989807
1)	-0.46849
2)	0.314267
3)	0.682302
4)	0.580248
5)	-0.571276
6)	-0.501904
7)	0.476791
8)	-0.908322
9)	-0.105268
10)	0.189108
11)	-0.369729
12)	1
13)	-0.750786
14)	0.190872
15)	-0.695608

Individual: 9:
0)	0.428999
1)	-0.281536
2)	-0.862606
3)	-0.663564
4)	-0.582446
5)	0.048616
6)	-0.195166
7)	-0.229408
8)	0.621937
9)	-0.168666
10)	0.80987
11)	-0.0575274
12)	-0.522016
13)	0.312306
14)	0.997559
15)	-0.409101

Individual: 10:
0)	-0.397311
1)	0.495041
2)	-0.36375
3)	-0.411803
4)	-0.772202
5)	0.979675
6)	-0.482101
7)	0.753288
8)	0.386334
9)	0.801019
10)	0.622486
11)	-0.0588092
12)	0.696829
13)	0.146016
14)	0.38493
15)	0.329432

Individual: 11:
0)	0.701834
1)	-0.739421
2)	-0.780511
3)	-0.255515
4)	-0.579943
5)	-0.557787
6)	-0.177017
7)	0.880245
8)	-0.429148
9)	0.677969
10)	0.194739
11)	-1
12)	-0.00991852
13)	-1
14)	0.125034
15)	0.0633778

Individual: 12:
0)	0.126743
1)	-0.368755
2)	0.563097
3)	-0.933042
4)	-0.452437
5)	-0.16129
6)	-0.00552385
7)	0.755974
8)	0.300089
9)	-0.021242
10)	0.343303
11)	-0.826594
12)	-0.465255
13)	0.836177
14)	-0.0458693
15)	-0.00253304

Individual: 13:
0)	-0.700491
1)	0.901239
2)	0.608875
3)	-0.0248726
4)	-0.664103
5)	-0.109592
6)	0.427473
7)	0.880306
8)	0.0946379
9)	-0.532826
10)	-0.674917
11)	0.542293
12)	-0.490112
13)	0.350688
14)	-0.737663
15)	-0.2949

Individual: 14:
0)	-0.453063
1)	0.85406
2)	0.608875
3)	-0.0248726
4)	-0.755867
5)	-0.365261
6)	0.427473
7)	0.880306
8)	0.0946379
9)	-0.405454
10)	-0.674917
11)	0.263588
12)	0.583729
13)	0.253691
14)	-0.886651
15)	-0.526655

Individual: 15:
0)	1
1)	-0.46849
2)	0.315836
3)	0.682302
4)	0.580248
5)	-0.571276
6)	-0.625248
7)	0.347194
8)	-0.908322
9)	0.47921
10)	-0.0907315
11)	-0.0850551
12)	-0.342392
13)	-0.750786
14)	0.360176
15)	-0.695608

Individual: 16:
0)	-0.298074
1)	0.16129
2)	-0.840571
3)	0.859249
4)	-0.792657
5)	0.467809
6)	0.732536
7)	0.48894
8)	0.847285
9)	0.9129
10)	0.224219
11)	0.0578326
12)	-0.621998
13)	-0.417768
14)	-0.40849
15)	-0.650807

Individual: 17:
0)	-0.130528
1)	0.495041
2)	-0.36375
3)	-0.239601
4)	-0.772202
5)	0.979739
6)	-0.482101
7)	0.460063
8)	0.386334
9)	0.801019
10)	0.473424
11)	-0.0588092
12)	0.696829
13)	0.146016
14)	0.38493
15)	0.355937

Individual: 18:
0)	0.557909
1)	-0.14304
2)	0.422407
3)	0.575182
4)	-0.330729
5)	-0.614325
6)	0.312723
7)	0.562792
8)	-0.0614338
9)	0.514389
10)	0.434248
11)	-0.537461
12)	-0.174413
13)	-0.310785
14)	0.199744
15)	-0.353618

Individual: 19:
0)	-0.298074
1)	0.16129
2)	-0.840571
3)	0.859249
4)	-0.792657
5)	-0.14992
6)	0.732536
7)	0.195715
8)	0.847285
9)	0.9129
10)	0.224219
11)	0.0578326
12)	-0.621998
13)	-0.417768
14)	-0.40849
15)	-0.43773

Individual: 20:
0)	0.557909
1)	-0.14304
2)	0.422407
3)	0.598804
4)	-0.330729
5)	-0.994385
6)	0.312723
7)	0.323658
8)	-0.0861608
9)	0.514389
10)	0.533824
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.218377
15)	-0.353618

Individual: 21:
0)	0.507874
1)	0.0393384
2)	0.137852
3)	0.255042
4)	-0.479171
5)	-0.699393
6)	0.941404
7)	0.886367
8)	-0.448829
9)	0.872851
10)	0.347636
11)	-0.992981
12)	-0.0996429
13)	-0.0787683
14)	0.809809
15)	-1

Individual: 22:
0)	0.262786
1)	-0.368755
2)	0.563097
3)	-0.933042
4)	-0.250038
5)	-0.16129
6)	0.746074
7)	0.755974
8)	0.00713881
9)	0.638356
10)	0.343303
11)	-0.826594
12)	-0.465255
13)	0.836177
14)	-0.0458693
15)	-0.00253304

Individual: 23:
0)	0.557909
1)	-0.14304
2)	0.617631
3)	0.38887
4)	-0.330729
5)	-1
6)	0.312723
7)	0.562792
8)	0.0259646
9)	0.514389
10)	0.434248
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.108161
15)	-0.353618

Individual: 24:
0)	-0.0737724
1)	-0.688073
2)	0.658986
3)	0.72631
4)	0.353069
5)	-1
6)	-0.0538498
7)	0.0635701
8)	-0.796445
9)	0.381024
10)	0.625739
11)	0.0628986
12)	-0.558947
13)	0.627613
14)	0.345805
15)	0.634022

Individual: 25:
0)	-0.6549
1)	-0.206397
2)	0.574755
3)	-0.245582
4)	0.882165
5)	0.180421
6)	-0.201102
7)	-0.281961
8)	0.0641804
9)	0.863765
10)	0.707877
11)	0.176305
12)	0.835093
13)	0.506027
14)	-0.380291
15)	-0.305582

Individual: 26:
0)	0.989807
1)	-0.46849
2)	0.582821
3)	0.574917
4)	0.580248
5)	-0.571276
6)	-0.346599
7)	-0.669596
8)	-0.908322
9)	0.260231
10)	-0.0907315
11)	-0.0850551
12)	0.96758
13)	-0.750786
14)	0.364177
15)	-0.683349

Individual: 27:
0)	-0.12302
1)	0.708426
2)	0.426008
3)	-0.0827754
4)	0.322184
5)	0.249123
6)	0.710379
7)	-0.124213
8)	0.648671
9)	0.444441
10)	0.997964
11)	-0.440962
12)	0.986389
13)	-0.953551
14)	0.437649
15)	0.607532

Individual: 28:
0)	-0.453063
1)	0.85406
2)	0.608875
3)	-0.0248726
4)	-0.755867
5)	0.526218
6)	0.427473
7)	0.880306
8)	0.0946379
9)	-0.560961
10)	-0.674917
11)	0.263588
12)	-0.405011
13)	0.253691
14)	-0.886651
15)	-0.581561

Individual: 29:
0)	0.40849
1)	0.810419
2)	-0.578784
3)	0.533627
4)	-0.589541
5)	-0.32418
6)	-0.854881
7)	0.680151
8)	0.398038
9)	-0.7575
10)	-0.191748
11)	0.772268
12)	-0.586874
13)	-0.127598
14)	0.199075
15)	0.333537

Individual: 30:
0)	0.711295
1)	0.634205
2)	-0.168676
3)	0.77094
4)	0.755892
5)	0.603448
6)	-0.573595
7)	0.705252
8)	0.389019
9)	0.545701
10)	0.145848
11)	-0.948363
12)	0.398666
13)	-0.911985
14)	-0.0739555
15)	0.831599

Individual: 31:
0)	-0.0593005
1)	-0.324931
2)	-0.918455
3)	-0.756032
4)	0.614856
5)	0.204438
6)	-0.622642
7)	-0.375774
8)	0.473922
9)	-0.719596
10)	0.426435
11)	0.396161
12)	0.671477
13)	0.64406
14)	0.694449
15)	-1

Individual: 32:
0)	0.557909
1)	-0.14304
2)	0.422407
3)	0.598804
4)	-0.330729
5)	-0.994385
6)	0.312723
7)	0.323658
8)	-0.0614338
9)	0.587442
10)	0.679095
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.840899
15)	-0.353618

Individual: 33:
0)	0.428999
1)	-0.281536
2)	-0.862606
3)	-0.663564
4)	-0.462993
5)	0.048616
6)	-0.195166
7)	-0.229408
8)	0.621937
9)	-0.534165
10)	0.80987
11)	-0.242936
12)	-0.325236
13)	0.312306
14)	0.375036
15)	-0.409101

Individual: 34:
0)	1
1)	0.0619029
2)	0.315836
3)	0.682302
4)	0.580248
5)	-0.288067
6)	-0.346599
7)	0.476791
8)	-0.908322
9)	0.260231
10)	-0.0907315
11)	-0.00924274
12)	0.788507
13)	-0.750786
14)	0.364177
15)	-0.494855

Individual: 35:
0)	0.0379345
1)	-0.743767
2)	0.658986
3)	0.72631
4)	0.353069
5)	-0.906623
6)	0.272011
7)	0.0635701
8)	-1
9)	0.381024
10)	0.625739
11)	-0.0129137
12)	-0.558947
13)	0.627613
14)	0.345805
15)	0.634022

Individual: 36:
0)	0.126743
1)	-0.368755
2)	0.563097
3)	-0.933042
4)	-0.295486
5)	-0.16129
6)	-0.0219947
7)	0.846129
8)	0.291253
9)	-0.139669
10)	0.343303
11)	-0.826594
12)	-0.465255
13)	-0.236102
14)	0.251622
15)	-0.00253304

Individual: 37:
0)	1
1)	0.0619029
2)	0.381582
3)	0.682302
4)	0.580248
5)	-0.571276
6)	-0.346599
7)	0.476791
8)	-0.908322
9)	0.260231
10)	-0.0907315
11)	-0.0850551
12)	0.788507
13)	0.321493
14)	0.364177
15)	-0.494855

Individual: 38:
0)	0.711295
1)	0.634205
2)	-0.168676
3)	0.77094
4)	1
5)	0.777474
6)	-0.573595
7)	0.705252
8)	0.240013
9)	0.545701
10)	0.145848
11)	-0.948363
12)	0.464522
13)	-0.513359
14)	-0.127781
15)	0.831599

Individual: 39:
0)	-0.361309
1)	-0.206397
2)	0.574755
3)	-0.245582
4)	0.863826
5)	0.705622
6)	-0.384677
7)	-0.281961
8)	0.0641804
9)	0.863765
10)	0.707877
11)	0.176305
12)	0.580248
13)	-0.568507
14)	-0.329615
15)	-0.305582

Individual: 40:
0)	-0.397311
1)	0.0761886
2)	-0.365389
3)	-0.239601
4)	-0.829324
5)	0.979675
6)	-0.482101
7)	0.753288
8)	0.386334
9)	0.735859
10)	0.622486
11)	-0.0588092
12)	0.696829
13)	0.146016
14)	0.38493
15)	0.450615

Individual: 41:
0)	0.989807
1)	-0.0496375
2)	0.314267
3)	0.682302
4)	0.580248
5)	-0.571276
6)	-0.501904
7)	0.476791
8)	-0.908322
9)	0.260231
10)	0.189108
11)	-0.369729
12)	1
13)	-0.750786
14)	0.364177
15)	-0.695608

Individual: 42:
0)	-0.463851
1)	-0.113315
2)	-1
3)	0.479232
4)	-0.766289
5)	-0.624216
6)	-0.652638
7)	0.0619172
8)	0.841609
9)	0.773586
10)	-0.1171
11)	-0.790585
12)	-0.240089
13)	0.985574
14)	0.672842
15)	0.756218

Individual: 43:
0)	0.507874
1)	0.0393384
2)	0.137852
3)	0.255042
4)	-0.479171
5)	-0.675442
6)	0.941404
7)	1
8)	-0.473556
9)	0.872851
10)	0.347636
11)	-0.992981
12)	-0.0996429
13)	-0.0787683
14)	0.809809
15)	-0.870846

Individual: 44:
0)	0.557909
1)	-0.14304
2)	0.422407
3)	0.575182
4)	-0.330729
5)	-0.994385
6)	0.312723
7)	0.586722
8)	-0.0614338
9)	0.514389
10)	0.434248
11)	-0.537461
12)	-0.174413
13)	-0.042024
14)	0.199744
15)	-0.353618

Individual: 45:
0)	0.701834
1)	-0.662697
2)	-0.971999
3)	-0.427717
4)	-0.394259
5)	-0.557787
6)	0.82635
7)	0.856315
8)	-0.57268
9)	0.677969
10)	0.543303
11)	-0.99469
12)	-0.00991852
13)	-0.711295
14)	0.125034
15)	-0.0541704

Individual: 46:
0)	0.701834
1)	-0.672759
2)	-0.780511
3)	-0.427717
4)	-0.344362
5)	-0.557787
6)	0.0747516
7)	0.880245
8)	-0.429148
9)	0.677969
10)	0.194739
11)	-1
12)	-0.00991852
13)	-0.979965
14)	0.299917
15)	0.0922269

Individual: 47:
0)	0.478988
1)	-0.296081
2)	0.365107
3)	-0.269448
4)	0.210486
5)	0.165868
6)	0.69921
7)	-0.853877
8)	0.929319
9)	-0.586535
10)	-0.1583
11)	-0.230628
12)	1
13)	-0.972228
14)	0.181421
15)	-0.577807

Individual: 48:
0)	0.428999
1)	-0.281536
2)	-0.862606
3)	-0.663564
4)	-0.582446
5)	0.048616
6)	-0.195166
7)	-0.229408
8)	0.621937
9)	-0.55606
10)	0.80987
11)	-0.0575274
12)	-0.325236
13)	0.312306
14)	0.997559
15)	-0.637486

Individual: 49:
0)	-0.453063
1)	0.85406
2)	0.608875
3)	-0.293286
4)	-0.755867
5)	-0.365261
6)	0.427473
7)	0.880306
8)	-0.0435286
9)	-0.539066
10)	-0.674917
11)	0.263588
12)	-0.405011
13)	0.253691
14)	-0.886651
15)	-0.526655

Individual: 50:
0)	0.61211
1)	-0.362835
2)	0.142232
3)	0.873043
4)	0.546068
5)	-0.879635
6)	0.0905515
7)	0.788385
8)	-0.199194
9)	0.654714
10)	0.80108
11)	0.0927458
12)	0.461531
13)	-0.68627
14)	-0.0149731
15)	-0.625233


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	-0.564079
1)	-0.169103
2)	0.711844
3)	-1
4)	0.863225
5)	-0.490099
6)	-0.324262
7)	0.186926
8)	-0.880551
9)	0.784234
10)	0.269265
11)	-0.263622
12)	0.156224
13)	0.920774
14)	0.0920743
15)	-0.305826

Individual: 1:
0)	-0.502176
1)	0.517563
2)	0.054277
3)	-0.605701
4)	-0.301825
5)	0.3772
6)	-0.380667
7)	-0.513367
8)	-0.709342
9)	-0.436506
10)	0.458846
11)	0.407514
12)	0.303974
13)	-0.748283
14)	-0.538804
15)	-0.218238

Individual: 2:
0)	-0.174953
1)	-0.280816
2)	0.916645
3)	0.445579
4)	-0.730033
5)	-0.443403
6)	0.814713
7)	-0.265786
8)	0.321512
9)	-0.44602
10)	-0.0672323
11)	0.0348827
12)	0.589554
13)	0.970336
14)	0.416425
15)	-0.901886

Individual: 3:
0)	0.796747
1)	-0.3596
2)	0.38847
3)	0.369704
4)	-0.898129
5)	-0.963927
6)	-0.900091
7)	-0.411786
8)	-0.525071
9)	0.273041
10)	0.615101
11)	0.403058
12)	0.527512
13)	-0.671361
14)	-0.798944
15)	-0.241331

Individual: 4:
0)	-0.191992
1)	-0.0332347
2)	0.938169
3)	-0.761162
4)	-0.980834
5)	-0.350871
6)	0.790765
7)	0.33655
8)	0.775933
9)	-0.453679
10)	0.989685
11)	-0.711783
12)	-0.170751
13)	-0.366436
14)	-0.284033
15)	0.565233

Individual: 5:
0)	0.794543
1)	0.790765
2)	-0.906858
3)	0.746138
4)	-0.64124
5)	-0.293252
6)	-0.657765
7)	0.259904
8)	0.856746
9)	-0.611744
10)	0.357088
11)	0.572558
12)	0.978658
13)	0.352886
14)	0.403189
15)	-0.327982

Individual: 6:
0)	-0.563707
1)	0.0408643
2)	0.697867
3)	-0.564745
4)	-0.262307
5)	0.367595
6)	-0.376873
7)	-0.00681478
8)	-0.383621
9)	0.126997
10)	0.0501294
11)	0.765923
12)	0.625297
13)	0.519517
14)	0.352886
15)	-0.494125

Individual: 7:
0)	0.026661
1)	-0.0854823
2)	0.916645
3)	0.164092
4)	-0.730033
5)	-0.443403
6)	0.838618
7)	-0.265786
8)	0.204722
9)	-0.759636
10)	-0.0672323
11)	0.235746
12)	0.611499
13)	0.970336
14)	0.416425
15)	-0.854122

Individual: 8:
0)	-0.265251
1)	0.0251442
2)	-0.422407
3)	0.704215
4)	-0.60632
5)	0.643522
6)	0.24382
7)	0.303668
8)	-0.462996
9)	0.112705
10)	0.930723
11)	0.614762
12)	0.302896
13)	-0.630177
14)	-0.420688
15)	0.704633

Individual: 9:
0)	-0.191992
1)	-0.284857
2)	0.938169
3)	-0.761162
4)	-0.980834
5)	-0.576052
6)	0.713607
7)	0.438643
8)	0.775933
9)	-0.575732
10)	0.989685
11)	-0.711783
12)	-0.170751
13)	-0.366436
14)	-0.284033
15)	0.565233

Individual: 10:
0)	0.429962
1)	-0.0854823
2)	0.931578
3)	0.498581
4)	-0.730033
5)	-0.667119
6)	0.838618
7)	-0.3245
8)	0.321512
9)	-0.515265
10)	-0.156471
11)	0.0348827
12)	0.611499
13)	0.970336
14)	0.179601
15)	-0.854122

Individual: 11:
0)	-0.191992
1)	-0.0332347
2)	0.938169
3)	-0.761162
4)	-0.876104
5)	-0.304619
6)	0.790765
7)	0.438643
8)	0.775933
9)	-0.575732
10)	0.989685
11)	-0.711783
12)	-0.170751
13)	-0.366436
14)	-0.0365912
15)	0.565233

Individual: 12:
0)	-0.535479
1)	-0.0854823
2)	0.931578
3)	0.531733
4)	-0.730033
5)	-0.912409
6)	0.838618
7)	-0.265786
8)	0.321512
9)	-0.759636
10)	0.11587
11)	0.0348827
12)	0.611499
13)	0.970336
14)	0.523518
15)	-0.934278

Individual: 13:
0)	-0.443737
1)	-0.256218
2)	0.711844
3)	-1
4)	0.863225
5)	-0.490099
6)	-0.324262
7)	0.186926
8)	-0.880551
9)	0.784234
10)	0.451964
11)	-0.263622
12)	0.156224
13)	0.920774
14)	0.0920743
15)	-0.514197

Individual: 14:
0)	0.747002
1)	0.19573
2)	0.409528
3)	-0.362529
4)	0.625443
5)	0.0535693
6)	-1
7)	-0.29783
8)	-1
9)	-0.446394
10)	0.927949
11)	-0.48088
12)	0.504868
13)	-0.435408
14)	-0.127476
15)	1

Individual: 15:
0)	0.666552
1)	-0.16953
2)	1
3)	0.564989
4)	-0.475448
5)	0.0543533
6)	-0.328043
7)	-0.141636
8)	-0.798395
9)	-0.829148
10)	0.775079
11)	0.56389
12)	0.982177
13)	0.638508
14)	-0.410868
15)	0.317972

Individual: 16:
0)	-0.191992
1)	-0.0332347
2)	0.905969
3)	-0.761162
4)	-0.980834
5)	-0.304619
6)	0.505352
7)	0.196396
8)	0.702588
9)	-0.575732
10)	0.989685
11)	-0.711783
12)	-0.170751
13)	-0.366436
14)	-0.273415
15)	0.565233

Individual: 17:
0)	0.768792
1)	-0.16953
2)	1
3)	0.564989
4)	-0.217875
5)	0.0530198
6)	-0.0426307
7)	-0.141636
8)	-0.798395
9)	-0.532701
10)	0.775079
11)	0.56389
12)	0.982177
13)	0.363045
14)	-0.363103
15)	0.317972

Individual: 18:
0)	0.134876
1)	0.118381
2)	0.406659
3)	0.56328
4)	-0.643971
5)	-0.791559
6)	-0.0966521
7)	-0.788369
8)	-0.485086
9)	-1
10)	0.240394
11)	0.213742
12)	0.174169
13)	-0.7846
14)	0.42924
15)	0.518097

Individual: 19:
0)	-0.563707
1)	0.0408643
2)	0.697867
3)	-0.564745
4)	-0.254735
5)	0.367595
6)	-0.376873
7)	0.150121
8)	-0.496633
9)	0.225501
10)	0.0501294
11)	0.765923
12)	0.847896
13)	0.519517
14)	0.352886
15)	-0.494125

Individual: 20:
0)	-0.448298
1)	0.0408643
2)	0.697867
3)	-0.564745
4)	-0.262307
5)	0.367595
6)	-0.502286
7)	0.150121
8)	-0.500412
9)	0.138423
10)	0.0285348
11)	0.771462
12)	0.847896
13)	0.519517
14)	0.352886
15)	-0.115176

Individual: 21:
0)	-0.556331
1)	-0.169103
2)	0.551769
3)	-0.774407
4)	1
5)	-0.959105
6)	-0.627723
7)	0.082342
8)	-0.880551
9)	0.784234
10)	0.269265
11)	-0.222083
12)	0.156224
13)	0.920774
14)	0.0920743
15)	-0.279093

Individual: 22:
0)	-0.406415
1)	-0.0854823
2)	0.931578
3)	0.51551
4)	-0.730033
5)	-0.607498
6)	-0.381549
7)	-0.265786
8)	0.321512
9)	-0.759636
10)	-0.0672323
11)	0.328748
12)	0.611499
13)	0.970336
14)	0.248958
15)	-0.720899

Individual: 23:
0)	0.796747
1)	-0.3596
2)	0.157149
3)	0.100494
4)	-0.898129
5)	-1
6)	-0.634938
7)	-0.411786
8)	-0.722694
9)	0.307935
10)	0.615101
11)	0.320759
12)	0.376363
13)	-0.636158
14)	-0.631477
15)	-0.276223

Individual: 24:
0)	-0.563707
